Z,N,BE,BE_sd
76,152,1654.8851429999997,7.2077474792631335
76,153,1656.0220553636361,7.472634494850667
76,154,1658.5482204545451,7.65295160289176
76,155,1659.5322902727273,7.89297515418499
76,156,1661.948712727273,8.07293132162671
76,157,1662.7726660909093,8.34622316827774
76,158,1665.0184445454545,8.515581978037554
76,159,1665.6473061818178,8.796623845161275
76,160,1667.7600231818185,9.029672031059022
76,161,1668.2385377272728,9.288339711505376
76,162,1670.1257468181816,9.487551215930953
76,163,1670.4921694545455,9.747710045636087
76,164,1672.220879181818,9.952951994703898
76,165,1672.4554110000004,10.2094962905333
76,166,1674.0602339090908,10.407129722581269
76,167,1674.2242299999998,10.680730613285142
76,168,1675.7266030909093,10.880853091289524
76,169,1675.7628767272727,11.145745458511026
76,170,1677.139176818182,11.328344225122642
76,171,1677.1343273636362,11.642472735070928
76,172,1678.4056501818181,11.84863189787393
76,173,1678.3191094545457,12.113957445340924
76,174,1679.5645885454542,12.291180846584302
76,175,1679.3941999090914,12.55775948881905
76,176,1680.7009860909093,12.771762367025095
76,177,1680.5111236363637,13.036796305075042
77,85,1247.8956819090909,4.074141191893044
77,86,1259.7075302727271,4.079515307845072
77,87,1269.728720818182,4.190538650729269
77,88,1281.4701161818182,4.221296123122897
77,89,1291.255010818182,4.310366052325599
77,90,1302.7411692727273,4.31300791389261
77,91,1312.214467909091,4.388013235865467
77,92,1323.3974432727273,4.342221228698633
77,93,1332.5611164545455,4.423207667851133
77,94,1343.5261997272728,4.364824623144353
77,95,1352.5214902727273,4.434877153301711
77,96,1363.314174727273,4.357792846562483
77,97,1372.196261272727,4.312320964766757
77,98,1382.7209620000003,4.2246764607181655
77,99,1391.3846834545454,4.22979771150242
77,100,1401.5185091818182,4.132357427497421
77,101,1409.7641094545454,4.084800445406966
77,102,1419.5531674545452,4.0158908367594925
77,103,1427.4185370909088,3.9871547382799175
77,104,1436.8024304545454,3.8920819100168713
77,105,1444.274157,3.865204277261294
77,106,1453.3586620000003,3.7720195314494194
77,107,1460.5388119999998,3.722604088422595
77,108,1469.2726690909092,3.627547856436251
77,109,1476.1947986363637,3.607512688499122
77,110,1484.6334526363637,3.425399305533616
77,111,1491.3244140909092,3.3966745740413895
77,112,1499.5782747272729,3.146965945029877
77,113,1506.0689760909088,3.0971753825104527
77,114,1514.1559983636362,2.8912201820992864
77,115,1520.4024653636363,2.8907985540340944
77,116,1528.211732,2.7055156889324525
77,117,1534.2260565454546,2.724206298313396
77,118,1541.747473090909,2.588316517088676
77,119,1547.5664179999999,2.563012085284925
77,120,1554.9051635454546,2.469585240810508
77,121,1560.591521272727,2.3978627109732926
77,122,1567.7471083636365,2.2319746085621732
77,123,1573.2290901818183,2.1762126299347315
77,124,1580.2569210909094,2.094363286208066
77,125,1585.5475025454546,2.142950407655636
77,126,1592.3940964545457,1.9808989222990938
77,127,1595.1141663636365,2.266464794552489
77,128,1599.4879834545457,2.466740433810585
77,129,1601.901505909091,2.7309336240581947
77,130,1605.7968695454545,2.957342682775421
77,131,1608.2298059090908,3.2910744910976613
77,132,1612.1201387272727,3.505869715079909
77,133,1614.3772432727274,3.783853010041127
77,134,1618.2325641818184,3.9332742463018415
77,135,1620.4380645454546,4.165447918284011
77,136,1624.2978663636363,4.304222060861536
77,137,1626.4415996363634,4.5376465672034945
77,138,1630.2696424545452,4.688080868007448
77,139,1632.4413151818183,4.927143315559081
77,140,1636.2168699090907,5.021069004861489
77,141,1638.5264397272729,5.13990869627292
77,142,1642.4029905454547,5.196553471438238
77,143,1644.6811826363635,5.387235195987368
77,144,1648.3864732727272,5.462025857516976
77,145,1650.4741752727275,5.640572985997389
77,146,1654.0140166363637,5.756048101676778
77,147,1655.8970799090907,5.987873496307477
77,148,1659.1916528181819,6.115278594944782
77,149,1660.833620090909,6.352356953196156
77,150,1663.9445462727272,6.550735679573245
77,151,1665.3776327272726,6.791203640502475
77,152,1668.286575363636,7.00007984611177
77,153,1669.6136517272726,7.262648459713937
77,154,1672.303744909091,7.4289006095029615
77,155,1673.4445927272727,7.638468279964797
77,156,1676.0091205454542,7.7933358594511475
77,157,1677.031189818182,8.072727135282816
77,158,1679.446575181818,8.240355127791522
77,159,1680.266389363636,8.520594814643236
77,160,1682.4894204545456,8.702640173520109
77,161,1683.141657545454,8.961480206861193
77,162,1685.185985272727,9.158278473334066
77,163,1685.727362181818,9.43807260259982
77,164,1687.5955250909092,9.645618241742987
77,165,1687.9903260909089,9.892326289011512
77,166,1689.8155453636364,10.096028206281325
77,167,1690.2358883636364,10.379872270908757
77,168,1691.9637581818183,10.549543257716959
77,169,1692.2757853636365,10.821868847019113
77,170,1693.9104829999999,11.001488201516555
77,171,1694.115935,11.291691852342401
77,172,1695.7218828181822,11.483120668448315
77,173,1695.8832553636362,11.762427994975843
77,174,1697.3404270909089,11.939485763519095
77,175,1697.4535783636363,12.182267050848838
77,176,1698.9263934545459,12.381889522158966
77,177,1698.9505104545453,12.64425818415676
77,178,1700.3212532727273,12.875975033180913
77,179,1700.2582757272728,13.144732649765137
78,87,1269.9846919090908,4.201925490750075
78,88,1281.8972852727272,4.262658850622923
78,89,1291.782697909091,4.363640532027286
78,90,1303.4834782727273,4.396657771280982
78,91,1313.0889205454548,4.474522013713637
78,92,1324.5155133636363,4.465142106707467
78,93,1333.8351695454546,4.541007369949037
78,94,1345.0210545454547,4.516481975664865
78,95,1354.212309636364,4.570389652612677
78,96,1365.2529188181818,4.495689821961756
78,97,1374.3197299090907,4.415872730026115
78,98,1385.1428375454545,4.382921394434775
78,99,1393.9958298181818,4.344680726929167
78,100,1404.3939435454545,4.269618241905602
78,101,1412.8769546363635,4.21518913492889
78,102,1422.9170344545457,4.151425517699674
78,103,1431.0221385454545,4.118025704126627
78,104,1440.683625090909,4.051131781171358
78,105,1448.3884370909088,4.04761845953952
78,106,1457.6596457272728,4.009665105695636
78,107,1465.0108243636364,3.9340924786332727
78,108,1474.0572663636362,3.9086895214652175
78,109,1481.115162181818,3.763062358815393
78,110,1489.9728055454543,3.6394917786260668
78,111,1496.9543118181818,3.565007181135706
78,112,1505.646422090909,3.3386270158369284
78,113,1512.4411828181817,3.263101034871473
78,114,1520.9066851818186,3.081634800570937
78,115,1527.4762743636363,3.0163709850460605
78,116,1535.6734984545458,2.8211341679427986
78,117,1542.01203,2.7375766512028616
78,118,1549.9510102727274,2.6004507667897907
78,119,1556.0664258181816,2.5428391285749474
78,120,1563.7491270909088,2.451129707325005
78,121,1569.6988698181815,2.3335979610581314
78,122,1577.1723086363636,2.1773724532498044
78,123,1583.0016712727274,2.1234303593313055
78,124,1590.354196727273,2.0029620446875573
78,125,1595.8784260909094,1.9844006657707927
78,126,1602.979246818182,1.831634956013161
78,127,1605.8875714545452,2.0675922291269324
78,128,1610.4855973636365,2.250864692559569
78,129,1613.062971,2.4899607259171255
78,130,1617.167095909091,2.7050762979627807
78,131,1619.715078909091,3.0173168021045442
78,132,1623.7652944545453,3.250260790190725
78,133,1626.0889308181818,3.519321397937433
78,134,1630.0802668181816,3.713553505801534
78,135,1632.3314623636363,3.9552123845728593
78,136,1636.3206998181822,4.110604852272093
78,137,1638.4684839090908,4.290124254859992
78,138,1642.458644,4.470385020007813
78,139,1644.7140226363636,4.667601664773942
78,140,1648.6607731818185,4.763350221468569
78,141,1651.0934999999997,4.8424335448613345
78,142,1655.1568,4.914489616765637
78,143,1657.5605162727275,5.080389148648903
78,144,1661.447351818182,5.162056706556989
78,145,1663.6926053636364,5.324048958431
78,146,1667.429683181818,5.442835288912194
78,147,1669.4919436363637,5.66927087117589
78,148,1672.9988781818183,5.804746035793062
78,149,1674.8164569090907,6.034801472591511
78,150,1678.1124619090908,6.221238365556146
78,151,1679.6980702727271,6.437972507148627
78,152,1682.7950322727274,6.643615331628766
78,153,1684.2499295454545,6.869006367864359
78,154,1687.1413684545455,7.042605049979286
78,155,1688.4477561818182,7.243189525648093
78,156,1691.2077362727273,7.401437724311506
78,157,1692.3628698181817,7.6540907658367745
78,158,1694.963293727273,7.814601323900282
78,159,1695.9273233636363,8.08095453711742
78,160,1698.320117090909,8.252010848242103
78,161,1699.128259909091,8.519167713255696
78,162,1701.3148379090906,8.69915128682837
78,163,1702.0265682727274,9.013705280257236
78,164,1704.0461160909092,9.213441802631479
78,165,1704.6227333636364,9.47705530983613
78,166,1706.588527,9.652346623449244
78,167,1707.2435110000004,9.964015357575883
78,168,1709.1921409999998,10.11533719719576
78,169,1709.6971383636364,10.378151129884621
78,170,1711.7027997272723,10.563392601901537
78,171,1712.1202491818183,10.82521077090552
78,172,1714.0427063636364,11.030524745105073
78,173,1714.4414596363638,11.282063914165144
78,174,1716.274914909091,11.474902721953328
78,175,1716.5825325454543,11.711939829796894
78,176,1718.278902727273,11.886794298000389
78,177,1718.4810339090907,12.14316495803374
78,178,1720.0510162727273,12.360756242362493
78,179,1720.1783717272729,12.62317664714388
78,180,1721.6209815454547,12.854195179686547
78,181,1721.9446587272726,13.123295903027858
78,182,1723.606719090909,13.39604480626295
79,90,1302.3208333636364,4.4035318298715795
79,91,1312.0964347272727,4.513693616583433
79,92,1323.7347042727272,4.485352428784659
79,93,1333.2450614545453,4.582498210346307
79,94,1344.625723,4.531792043869299
79,95,1353.9332398181818,4.640719388961027
79,96,1365.1104563636366,4.602429808054824
79,97,1374.3088348181818,4.620256757689684
79,98,1385.30524,4.5714923956805
79,99,1394.3759917272728,4.616287700969712
79,100,1405.0012296363634,4.518584239660872
79,101,1413.726496909091,4.485518287180742
79,102,1423.991716727273,4.377451941858014
79,103,1432.3375169999997,4.353351409817708
79,104,1442.3025902727275,4.252070685842346
79,105,1450.2771890000001,4.233017959622558
79,106,1459.9299317272728,4.103810729706972
79,107,1467.5810999090909,4.03035416725056
79,108,1476.9731379999998,3.8710237552022804
79,109,1484.3999425454545,3.7980077897002515
79,110,1493.6522484545455,3.620967858210918
79,111,1500.9327108181817,3.580538638318264
79,112,1509.9746054545458,3.3937649008320814
79,113,1517.0505903636365,3.33406918141369
79,114,1525.805496363636,3.1180198361200633
79,115,1532.6372655454543,3.0434548127052117
79,116,1541.1356932727276,2.8412836253363185
79,117,1547.7715026363637,2.7953174624134287
79,118,1555.9911230909092,2.610923232828886
79,119,1562.3960647272727,2.54873352572687
79,120,1570.3750490909092,2.3808985088265158
79,121,1576.6529102727275,2.294072888046325
79,122,1584.430296,2.0732171336454455
79,123,1590.5866192727271,2.0690895041466693
79,124,1598.2949424545457,1.9436367456742316
79,125,1604.0752088181819,1.897054201617709
79,126,1611.3814651818184,1.7247417033194885
79,127,1614.4728131818183,1.9522900757647608
79,128,1619.2634495454547,2.112591748308383
79,129,1622.0881779999997,2.3800085537477615
79,130,1626.432063090909,2.5816743115315317
79,131,1629.1396851818179,2.884316962655868
79,132,1633.339758727273,3.0616375480030524
79,133,1635.8897928181818,3.373054618722275
79,134,1640.046319090909,3.5457024832269233
79,135,1642.3751579090908,3.807021664148586
79,136,1646.5148341818183,3.9820881625908355
79,137,1648.8131345454547,4.230559229916148
79,138,1652.9028903636363,4.387434383333708
79,139,1655.167840818182,4.5950855806656365
79,140,1659.2442864545455,4.73387623406311
79,141,1661.728848181818,4.796995386174326
79,142,1665.872116727273,4.839696828472293
79,143,1668.404531636364,4.979938146347404
79,144,1672.4494315454547,5.067006980680257
79,145,1674.8596826363637,5.216650009840098
79,146,1678.7481730909092,5.317749405247545
79,147,1680.995772,5.528549019336495
79,148,1684.6724764545456,5.632981365816078
79,149,1686.714267,5.876736000815889
79,150,1690.1720227272729,6.027703013413931
79,151,1691.9668073636362,6.25011606471061
79,152,1695.2197274545454,6.430998278729444
79,153,1696.881736636364,6.669074955373953
79,154,1699.9257467272728,6.816081613051601
79,155,1701.4282239090908,7.020534302167333
79,156,1704.3228569999999,7.1452892877225
79,157,1705.6771979999996,7.403293405018524
79,158,1708.459991,7.566221522914446
79,159,1709.5796273636363,7.806915497028107
79,160,1712.1612428181818,7.984364667209512
79,161,1713.1379640909088,8.236988049028978
79,162,1715.4953051818184,8.412872214160492
79,163,1716.4021970000003,8.751959792164135
79,164,1718.680614818182,9.009258137764187
79,165,1719.4131674545454,9.232493134079654
79,166,1721.7225474545455,9.416015602062963
79,167,1722.5546714545455,9.727031951331332
79,168,1724.8800181818185,9.881771521217258
79,169,1725.6026474545454,10.139955414338331
79,170,1727.8406565454547,10.306419268057583
79,171,1728.4699050909092,10.553744980237765
79,172,1730.6029242727273,10.73556484556468
79,173,1731.1780487272733,10.97494608761482
79,174,1733.1836445454544,11.15079401699782
79,175,1733.672564090909,11.371455969265083
79,176,1735.6117209999998,11.567782649438453
79,177,1736.0345341818183,11.818282462650696
79,178,1737.7100858181816,11.996650578598459
79,179,1738.1207315454544,12.281852041544994
79,180,1739.8426132727275,12.505645016444097
79,181,1740.3642556363636,12.768684538622317
79,182,1742.2003639090908,13.040610263792727
79,183,1742.3554399090908,13.270801411064866
79,184,1743.9276698181818,13.529264823088061
80,90,1302.4953191818183,4.312056578541085
80,91,1312.4179955454547,4.443059799686273
80,92,1324.3057848181818,4.433173774802993
80,93,1333.9031771818181,4.503426715434263
80,94,1345.5598748181817,4.468917744586633
80,95,1354.9755484545456,4.6053671661934805
80,96,1366.4068796363636,4.567081951067455
80,97,1375.7252386363637,4.695912316275049
80,98,1387.0032759090911,4.675258713922933
80,99,1396.1878515454546,4.751847830376352
80,100,1407.1380417272726,4.671973447545362
80,101,1416.0011960000002,4.627872681762807
80,102,1426.6728540000001,4.5630737093768845
80,103,1435.2307673636365,4.516631342272378
80,104,1445.523687181818,4.449342380544071
80,105,1453.729996181818,4.361643428905482
80,106,1463.7108204545455,4.186125247489885
80,107,1471.604329727273,4.108044716190057
80,108,1481.4398257272728,3.9247223922269936
80,109,1489.1756731818182,3.887013880762927
80,110,1498.7534604545456,3.693581959392608
80,111,1506.2712636363635,3.631501337287555
80,112,1515.623395272727,3.4419795368390402
80,113,1522.930858181818,3.353757784177771
80,114,1532.0197527272728,3.1662473911543914
80,115,1539.1168,3.0864697116728967
80,116,1547.9032659999998,2.86599496621049
80,117,1554.7716477272727,2.797515959191485
80,118,1563.3074476363638,2.6325515459418485
80,119,1569.9689290000001,2.530575416963335
80,120,1578.2769656363635,2.351637034322386
80,121,1584.8558804545457,2.22023839805971
80,122,1593.0265067272726,1.9876437560617652
80,123,1599.522109909091,1.9484618531353803
80,124,1607.5790824545454,1.8746025048410444
80,125,1613.6423434545454,1.8068929261564273
80,126,1621.1844213636361,1.6515345618287844
80,127,1624.494639090909,1.8085385554079314
80,128,1629.5240629999998,1.9320624562844475
80,129,1632.519410818182,2.1652736942365474
80,130,1637.107921272727,2.3514410973672515
80,131,1639.9507244545455,2.6160446519406966
80,132,1644.4022637272726,2.8051427645584273
80,133,1647.0756442727272,3.103526225682533
80,134,1651.419791090909,3.2716433000933325
80,135,1653.8158387272726,3.5419194073050324
80,136,1658.1170886363639,3.7566565230991715
80,137,1660.4378618181815,4.062671120893305
80,138,1664.6095614545454,4.215172473793563
80,139,1666.8900606363638,4.413319500504604
80,140,1671.0788091818183,4.547854692031218
80,141,1673.5631078181816,4.550614911643526
80,142,1677.8547724545454,4.608153893100138
80,143,1680.5200863636362,4.755277150319585
80,144,1684.726600090909,4.8376534655428625
80,145,1687.258793090909,4.940882108300414
80,146,1691.355672090909,5.066797585724726
80,147,1693.7253754545454,5.2022523287683855
80,148,1697.6508241818183,5.35413603624105
80,149,1699.8480194545455,5.557476366901618
80,150,1703.5016788181817,5.6945439528877335
80,151,1705.4678147272725,5.897984489559913
80,152,1708.9353357272726,6.0977908820158735
80,153,1710.7187049999995,6.28301056298116
80,154,1713.9706006363638,6.447577647630633
80,155,1715.6456420909092,6.649667127030905
80,156,1718.7298817272729,6.774751867717373
80,157,1720.2202417272727,7.00091062032273
80,158,1723.1992834545456,7.165408631248337
80,159,1724.4629260000002,7.391786929989158
80,160,1727.2258343636363,7.565091569779554
80,161,1728.362485636364,7.816838055300916
80,162,1730.9234370909091,8.015674976570764
80,163,1731.9618717272729,8.3399226379687
80,164,1734.5032743636364,8.642383573565844
80,165,1735.5398598181819,8.892648026358904
80,166,1738.204208818182,9.052277876737955
80,167,1739.198497090909,9.322117973400754
80,168,1741.7657406363637,9.484876588643532
80,169,1742.673995909091,9.762163820677792
80,170,1745.1405909090909,9.943873133684713
80,171,1745.9357529090908,10.176374757952019
80,172,1748.3205524545453,10.364314132260652
80,173,1749.078205,10.592545115296655
80,174,1751.3096957272728,10.748379999083062
80,175,1751.955157090909,10.953323082235269
80,176,1754.0685015454546,11.112904566825794
80,177,1754.6955753636366,11.35998192247657
80,178,1756.720371090909,11.547010613001161
80,179,1757.3339362727274,11.794242973892382
80,180,1759.285368,11.994152048049546
80,181,1759.9816423636364,12.267799057981513
80,182,1762.0749871818182,12.505959962808452
80,183,1762.3632626363635,12.745513052956305
80,184,1764.1040972727271,12.991114729026837
80,185,1762.552573090909,13.423734564388491
80,186,1762.674053090909,13.797819417953797
81,96,1365.7078086363633,4.600490226105507
81,97,1375.0163329090908,4.757218036747481
81,98,1386.5902424545457,4.768832058176544
81,99,1395.784517818182,5.0177305090660775
81,100,1407.0008182727272,4.8877533372739315
81,101,1416.027423909091,4.878938322507994
81,102,1426.9365688181822,4.770571301388727
81,103,1435.6893017272728,4.730328199642008
81,104,1446.2339140909091,4.64806270087905
81,105,1454.6278986363636,4.5552695571425215
81,106,1464.9668537272728,4.372715223624337
81,107,1473.1014713636364,4.312178984008668
81,108,1483.2129297272727,4.144111780968551
81,109,1491.1223668181817,4.183517387858203
81,110,1500.9601202727272,3.9915128897766645
81,111,1508.6643773636365,3.9733970887493455
81,112,1518.250463909091,3.723089340370908
81,113,1525.8089506363635,3.6730163505658866
81,114,1535.2228575454546,3.4047882927652733
81,115,1542.6291079090909,3.3789338332120855
81,116,1551.8135554545452,3.103629447856109
81,117,1558.954606090909,3.046291614032328
81,118,1567.974388272727,2.815135749535366
81,119,1575.0110543636363,2.728697491298304
81,120,1583.7751395454545,2.4511222389878067
81,121,1590.7058278181821,2.3044794036850975
81,122,1599.2723340909092,2.016240541402327
81,123,1606.077221727273,1.9518320818799315
81,124,1614.3799891818182,1.8043785339290872
81,125,1620.7066082727274,1.7682289605741868
81,126,1628.4348334545457,1.590841521153389
81,127,1631.9720874545455,1.7205476789832685
81,128,1637.1496398181816,1.809752948132275
81,129,1640.3928055454548,2.042670116302306
81,130,1645.198476181818,2.2439583585839684
81,131,1648.234892727273,2.494814809503435
81,132,1652.9035534545453,2.6941757037443614
81,133,1655.7689585454546,2.9786148684592266
81,134,1660.312984909091,3.149882253401647
81,135,1662.98344,3.461912884417321
81,136,1667.4103283636362,3.6112982385267562
81,137,1669.9281386363634,3.9269087549598707
81,138,1674.264630636364,4.042743200443558
81,139,1676.6654645454546,4.330548864203808
81,140,1680.9146824545453,4.41075753411175
81,141,1683.4157717272728,4.520333773316699
81,142,1687.7910715454543,4.55627040430724
81,143,1690.4860594545455,4.65951370031057
81,144,1694.8426866363639,4.723044445176957
81,145,1697.5260984545457,4.836583770222667
81,146,1701.7733146363641,4.9683525259306975
81,147,1704.3441497272725,5.13716038633999
81,148,1708.365217909091,5.1968231644197616
81,149,1710.752913363636,5.402745159671702
81,150,1714.581506090909,5.535613785773568
81,151,1716.7383343636363,5.738986657953427
81,152,1720.336927909091,5.895843807397096
81,153,1722.342113727273,6.122813947289872
81,154,1725.7120902727272,6.232247120514924
81,155,1727.582854,6.449708763331486
81,156,1730.8139544545454,6.548241285811544
81,157,1732.5168410909093,6.797943556270875
81,158,1735.6195192727273,6.92302554881388
81,159,1737.0971410909092,7.162169840656375
81,160,1740.051635909091,7.332705001255968
81,161,1741.3993594545454,7.594594240350943
81,162,1744.160778,7.784889448468883
81,163,1745.4663425454544,8.103304408658557
81,164,1748.1783378181817,8.270803904141387
81,165,1749.5629694545457,8.57708668619847
81,166,1752.3346840909087,8.646326197340501
81,167,1753.4924100909093,8.90803990246238
81,168,1756.2998550909092,9.133673580643297
81,169,1757.363262181818,9.410069243514641
81,170,1759.9624262727273,9.57517653238548
81,171,1760.939236272727,9.831334743828643
81,172,1763.4300622727271,10.01079937333716
81,173,1764.4035502727274,10.238015549554941
81,174,1766.840249,10.376685927993412
81,175,1767.7148593636366,10.583395859874502
81,176,1770.1627722727274,10.763669611010823
81,177,1771.0504811818182,11.001582532940233
81,178,1773.3620432727273,11.195682987817836
81,179,1774.2507167272727,11.433284200172327
81,180,1776.5044394545455,11.650115615682951
81,181,1777.3853476363636,11.880248244088731
81,182,1779.6096715454548,12.125297161424617
81,183,1780.0547504545452,12.355831097889887
81,184,1781.9050954545455,12.609689172132898
81,185,1780.4801385454543,13.015264390575684
81,186,1780.7459349090911,13.400058732886507
82,96,1366.670650727273,4.527270881073052
82,97,1376.1348597272727,4.674648285170398
82,98,1387.9027327272727,4.664212060293316
82,99,1397.2103843636364,4.9087577648390965
82,100,1408.7014366363637,4.83398609435035
82,101,1417.702843,4.962859201102604
82,102,1428.960371090909,4.873245098885096
82,103,1437.7539604545454,4.897126183662666
82,104,1448.6340394545455,4.767321038044377
82,105,1457.149223909091,4.733645498268055
82,106,1467.7543282727272,4.5728048210866845
82,107,1476.059336,4.555438570469119
82,108,1486.4792783636362,4.380061931547919
82,109,1494.5066805454544,4.359857560236505
82,110,1504.7098165454547,4.155206545877492
82,111,1512.573032090909,4.073290018243621
82,112,1522.534045,3.817367412413714
82,113,1530.3122655454542,3.7723503325583665
82,114,1540.1423058181817,3.5133569965850597
82,115,1547.7327072727273,3.4094126351561753
82,116,1557.2689721818183,3.1014206072046404
82,117,1564.7559413636366,3.0047315643054824
82,118,1574.1392360909092,2.7461910933257454
82,119,1581.4906735454547,2.6276486087537467
82,120,1590.6551280909093,2.3656107208650585
82,121,1597.8848431818185,2.238448799663761
82,122,1606.799455909091,2.0126375045628815
82,123,1613.8841923636364,1.9141688530771432
82,124,1622.5375315454546,1.7475560220177215
82,125,1629.0634475454544,1.6663081215348878
82,126,1637.0680455454547,1.5814392060974287
82,127,1640.7342037272729,1.6717895093827624
82,128,1646.2045147272727,1.6995894924326231
82,129,1649.6333566363637,1.9154441244688627
82,130,1654.608469181818,2.018987824588609
82,131,1657.8681879090907,2.279073006825991
82,132,1662.7082235454548,2.4210352665335373
82,133,1665.773605272727,2.7010689631201794
82,134,1670.513024818182,2.828018983932215
82,135,1673.390940636364,3.1253625091114183
82,136,1678.001723454545,3.2541538731520996
82,137,1680.734042,3.6021705440804563
82,138,1685.2796103636365,3.7360779767917336
82,139,1687.6863464545456,3.9811797866348426
82,140,1692.2433042727273,4.1809025551898245
82,141,1694.7033957272727,4.40422170839026
82,142,1699.1527994545452,4.497578494977564
82,143,1701.8393545454544,4.531111206072901
82,144,1706.2927939090912,4.589784689474985
82,145,1708.9934532727273,4.6482871791922244
82,146,1713.4083265454544,4.72069339027107
82,147,1716.108772727273,4.876678865494513
82,148,1720.2887103636365,4.929051729905759
82,149,1722.8384611818183,5.1217129501823555
82,150,1726.8436076363637,5.242771862560382
82,151,1729.158049818182,5.4232420254189035
82,152,1732.9617315454545,5.605668842355382
82,153,1735.1119887272725,5.804081607528974
82,154,1738.6661046363638,5.9198567118962995
82,155,1740.6582778181817,6.092160159947323
82,156,1744.0809732727275,6.201872413556014
82,157,1745.952966,6.4489778013730366
82,158,1749.227278818182,6.553725799998248
82,159,1750.8628331818181,6.776385012977899
82,160,1754.0107112727273,6.944644422207741
82,161,1755.5807070000003,7.236922809242338
82,162,1758.5544811818183,7.429636353524089
82,163,1760.0634238181817,7.668800147878681
82,164,1763.0989761818184,7.836216602437276
82,165,1764.535822909091,8.086958085335851
82,166,1767.5561362727274,8.22998156411086
82,167,1768.848455090909,8.480278173078892
82,168,1771.740477181818,8.637859021914796
82,169,1772.9553220000003,8.925493989703941
82,170,1775.780079,9.087106494752414
82,171,1776.9246753636362,9.373880509063643
82,172,1779.6263093636364,9.564043283865878
82,173,1780.7783707272727,9.803073718882738
82,174,1783.5104324545455,9.97524898290168
82,175,1784.6548508181818,10.175462630387615
82,176,1787.352177,10.330924814771345
82,177,1788.5400853636363,10.591221605825554
82,178,1791.152951272727,10.775373030856358
82,179,1792.2255882727275,10.997029915194403
82,180,1794.7439059090912,11.196758404676315
82,181,1795.8326210909092,11.448715929452694
82,182,1798.1956720909088,11.705885287464907
82,183,1798.762277909091,11.948037463353609
82,184,1800.746735818182,12.198509162320487
82,185,1799.422098909091,12.616737444745498
82,186,1799.853655181818,12.983383632011153
83,100,1406.8275028181818,5.167506236583738
83,101,1416.375567,5.113569843900616
83,102,1427.7006290000002,5.028482044734459
83,103,1436.944434727273,5.012558667459897
83,104,1447.8635553636364,4.937239560776683
83,105,1456.8325127272728,4.900527970039064
83,106,1467.5464093636363,4.720016183164177
83,107,1476.1937765454547,4.659667411716491
83,108,1486.665968909091,4.471783381813857
83,109,1495.0427907272729,4.4858386666174574
83,110,1505.2726190000003,4.350653837969171
83,111,1513.407970909091,4.324782829802922
83,112,1523.495799090909,4.148752872301464
83,113,1531.4766300000001,4.065900949392234
83,114,1541.4672018181818,3.8656794249353323
83,115,1549.3037665454547,3.815616018890568
83,116,1559.043442727273,3.533457388442457
83,117,1566.730046181818,3.436691927797669
83,118,1576.2522341818183,3.1672965977682908
83,119,1583.8181713636366,3.0755443948604615
83,120,1593.1111242727275,2.7994752364432554
83,121,1600.551995272727,2.6448049653265793
83,122,1609.6203239999998,2.3660383096936304
83,123,1616.913166,2.258021199724609
83,124,1625.7198855454544,2.0837025015604285
83,125,1632.4723625454544,2.0060657665294355
83,126,1640.596023727273,1.8417636757628228
83,127,1644.5880759090908,1.8736098758555713
83,128,1650.1704808181819,1.8936497789529685
83,129,1653.896346636364,2.0674418094972395
83,130,1659.0096898181816,2.159587551885787
83,131,1662.5000528181815,2.3581626636135677
83,132,1667.6526956363641,2.528121848264808
83,133,1670.9987742727271,2.746417925230843
83,134,1675.9933793636367,2.8337277469744397
83,135,1679.2059808181818,3.0904324964158385
83,136,1684.1136670909093,3.1748692156256686
83,137,1687.2017940909093,3.4720492630017468
83,138,1692.000665727273,3.5386116220369264
83,139,1694.9691931818181,3.8385932770386573
83,140,1699.8170345454544,3.9440979744239284
83,141,1702.8453096363635,4.107534203683723
83,142,1707.6036044545451,4.19041945597091
83,143,1710.6749215454547,4.335681412510615
83,144,1715.3339773636362,4.399742555255293
83,145,1718.3172244545456,4.470896710891259
83,146,1722.879277727273,4.578393307601081
83,147,1725.8010247272725,4.750952104907789
83,148,1730.1390901818186,4.770838733579557
83,149,1732.9000488181819,5.005471362229014
83,150,1737.0376859999997,5.087613946838107
83,151,1739.513372363636,5.258053594764256
83,152,1743.4703724545454,5.440400622370991
83,153,1745.7618455454547,5.606313179970255
83,154,1749.4955306363636,5.747445883461422
83,155,1751.688470090909,5.950795047987135
83,156,1755.2377261818183,6.016213335763126
83,157,1757.268094909091,6.234059089967091
83,158,1760.7381667272725,6.368007505550488
83,159,1762.548775272727,6.572669490442164
83,160,1765.8277335454547,6.694108993334768
83,161,1767.6122581818183,7.018281394018915
83,162,1770.7128610909094,7.161085689615998
83,163,1772.4145101818183,7.486839533566905
83,164,1775.556174363636,7.6569880937563815
83,165,1777.1540352727272,7.851308998089997
83,166,1780.3043558181819,7.940214820737369
83,167,1781.834508818182,8.227380557828718
83,168,1784.862517909091,8.35189590037436
83,169,1786.2574447272725,8.633200446434056
83,170,1789.1957128181818,8.762240574008969
83,171,1790.5079434545455,9.011438474012973
83,172,1793.3807423636363,9.180753647096202
83,173,1794.6402151818181,9.368193021657069
83,174,1797.4851742727274,9.492403322951379
83,175,1798.7799685454547,9.709957481157693
83,176,1801.532736363636,9.833970957169184
